dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,idx1,idx2,def_type,defense_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,total_rating,tier,role
892,UrshifuSingle Strike Style,Fighting,Dark,550,100,130,100,63,60,97,1.9,105,29.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,16,Fighting/Dark,30.76923076923077,130,7745.966692414833,0.5426282051282051,0.6018518518518519,0.12150535988101699,0.36175213675213674,25.411793972912278,52.87843296980522,41.16980295193703,47.02411796087112,C,Offensive
892,UrshifuRapid Strike Style,Fighting,Water,550,100,130,100,63,60,97,1.9,105,29.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,3,Water/Fighting,46.15384615384615,130,7745.966692414833,0.5426282051282051,0.6018518518518519,0.12150535988101699,0.36175213675213674,25.411793972912278,52.87843296980522,45.78518756732164,49.33181026856343,C,Balanced
893,Zarude,Dark,Grass,600,105,120,105,70,95,105,1.8,70,21.6,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,5,Grass/Dark,23.076923076923077,120,10486.866786605044,0.6169871794871794,0.5555555555555556,0.16449987116243206,0.41132478632478625,30.740991339960704,58.26645210539684,44.945398504269335,51.605925304833086,C,Offensive
894,Regieleki,Electric,NA,580,80,100,50,100,50,200,1.2,145,100.7,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,NA,Electric,41.66666666666667,120,4000,1.5,0.5555555555555556,0.06274509803921569,1,27.167147967015715,68.21028522191767,44.50636365329023,56.358324437603954,B,Offensive
895,Regidrago,Dragon,NA,580,200,100,50,100,50,80,2.1,200,45.4,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,NA,Dragon,33.33333333333333,120,10000,0.38461538461538464,0.5555555555555556,0.1568627450980392,0.25641025641025644,27.167147967015715,50.92883725811677,44.265187182701986,47.59701222040938,C,Balanced
896,Glastrier,Ice,NA,580,100,145,130,65,110,30,2.2,800,165.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6,NA,Ice,0,145,11958.260743101398,0.33653846153846156,0.6712962962962963,0.18758056067610038,0.22435897435897437,29.044599250431165,55.69358688799204,37.57431048443535,46.6339486862137,C,Offensive
897,Spectrier,Ghost,NA,580,100,65,60,145,80,130,2,44.5,11.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14,NA,Ghost,58.333333333333336,145,6928.20323027551,0.84935897435897445,0.6712962962962963,0.10867769772981192,0.5662393162393163,29.044599250431165,63.42529791544253,53.18064177372443,58.30296984458348,B,Offensive
898,Calyrex,Psychic,Grass,500,100,80,80,80,80,80,1.1,7.7,6.4,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,11,5,Grass/Psychic,15.384615384615385,96,8000,0.38461538461538464,0.4444444444444444,0.12549019607843137,0.25641025641025644,17.90768361702699,38.147804280677065,28.201499604960627,33.17465194281885,F,Balanced
898,CalyrexShadow Rider,Psychic,Ghost,680,100,85,80,165,100,150,2.4,53.6,9.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,11,14,Psychic/Ghost,30.76923076923077,165,8944.27190999916,1.0352564102564104,0.7638888888888888,0.14030230447057504,0.6901709401709403,35.91927723243478,76.24186029002746,53.100635103831145,64.6712476969293,B,Offensive
898,CalyrexIce Rider,Psychic,Ice,680,100,165,150,85,130,50,2.4,809.1,140.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,11,6,Ice/Psychic,0,165,13964.240043768941,0.3557692307692308,0.7638888888888888,0.21904690264735593,0.2371794871794872,35.91927723243478,65.84253300729327,45.75973622930466,55.80113461829896,B,Offensive
899,Wyrdeer,Normal,Psychic,525,103,105,72,105,75,65,1.8,95.1,29.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,11,Normal/Psychic,30.76923076923077,126,7568.923305200021,0.3701923076923077,0.5833333333333334,0.11872820870901994,0.2467948717948718,18.652046582683965,42.787492758015006,34.232292822469674,38.50989279024234,D,Balanced
900,Kleavor,Bug,Rock,500,70,135,95,45,70,85,1.8,89,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12,13,Bug/Rock,23.076923076923077,135,5708.327250605032,0.43108974358974356,0.625,0.0895423882447848,0.28739316239316237,20.74964863514141,46.93433886204602,33.57174287609317,40.253040869069594,D,Offensive
901,UrsalunaBloodmoon,Ground,Normal,555,113,70,120,135,65,52,2.7,333,45.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,1,Normal/Ground,30.76923076923077,135,9979.889778950466,0.3576923076923077,0.625,0.1565472906502034,0.23846153846153847,25.13264753181465,50.5450081987928,41.870551738188766,46.20777996849078,C,Balanced
901,Ursaluna,Ground,Normal,550,130,140,105,45,80,50,2.4,290,50.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,1,Normal/Ground,30.76923076923077,140,11914.696806885184,0.3557692307692308,0.6481481481481481,0.18689720481388525,0.2371794871794872,27.81186677390261,54.07000213953806,45.417057809093976,49.74352997431602,C,Balanced
902,BasculegionMale,Water,Ghost,530,120,112,65,80,75,78,3,110,12.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,14,Water/Ghost,61.53846153846154,112,8378.544026261365,0.3826923076923077,0.5185185185185185,0.13142814158841357,0.25512820512820517,20,42.46720132816296,44.7269249707715,43.59706314946723,D,Balanced
902,BasculegionFemale,Water,Ghost,530,120,92,65,100,75,78,3,110,12.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,14,Water/Ghost,61.53846153846154,115.19999999999999,8378.544026261365,0.3826923076923077,0.5333333333333333,0.13142814158841357,0.25512820512820517,20.479907861228714,43.39155363383612,45.295721720889105,44.34363767736261,D,Balanced
903,Sneasler,Fighting,Poison,510,80,130,60,40,80,120,1.3,43,25.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,8,Fighting/Poison,46.15384615384615,130,5542.562584220408,0.7564102564102564,0.6018518518518519,0.08694215818384954,0.5042735042735043,22.977700672466362,53.65747327968912,42.52157742614371,48.08952535291641,C,Offensive
904,Overqwil,Dark,Poison,510,85,115,95,65,65,85,2.5,60.5,9.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,16,8,Poison/Dark,61.53846153846154,115,6679.399299338227,0.43108974358974356,0.5324074074074074,0.1047748909700114,0.28739316239316237,19.25035136485859,42.74865883033678,43.42093165412177,43.084795242229276,D,Balanced
905,EnamorusIncarnate Forme,Fairy,Flying,580,74,115,70,135,80,106,1.6,48,18.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,10,Flying/Fairy,38.46153846153847,135,5537.652932425433,0.6262820512820513,0.625,0.08686514403804602,0.41752136752136754,22.240555621784797,51.53225930652589,39.61378061715944,45.57301996184266,C,Offensive
905,EnamorusTherian Forme,Fairy,Flying,580,74,115,110,135,100,46,1.6,48,18.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,10,Flying/Fairy,38.46153846153847,135,7761.185476459122,0.3519230769230769,0.625,0.12174408590524112,0.2346153846153846,22.240555621784797,47.351789367985475,40.450875221972126,43.9013322949788,D,Balanced
908,Meowscarada,Grass,Dark,530,76,110,70,81,70,123,1.5,31.2,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,16,Grass/Dark,23.076923076923077,110,5320,0.7842948717948718,0.5092592592592593,0.08345098039215686,0.5228632478632479,19.85000281243672,48.177204421285396,31.831458820480965,40.00433162088318,D,Offensive
911,Skeledirge,Fire,Ghost,530,104,75,100,110,75,66,1.6,326.5,127.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,14,Fire/Ghost,61.53846153846154,110,9006.664199358162,0.37115384615384617,0.5092592592592593,0.14128100704875549,0.24743589743589745,20.74964863514141,42.81357399367326,45.657486821405556,44.23553040753941,D,Balanced
914,Quaquaval,Water,Fighting,530,85,120,80,85,75,85,1.8,61.9,19.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,7,Water/Fighting,46.15384615384615,120,6584.071688552609,0.43108974358974356,0.5555555555555556,0.10327955589886445,0.28739316239316237,19.25035136485859,43.43413126435434,38.908547885918516,41.17133957513643,D,Balanced
916,OinkologneMale,Normal,NA,489,110,100,75,59,80,65,1,120,120,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,100,8520.563361656317,0.3701923076923077,0.46296296296296297,0.1336558958691187,0.2467948717948718,17.02229932753364,37.63620051471416,33.00781860617027,35.32200956044221,D,Balanced
916,OinkologneFemale,Normal,NA,489,115,90,70,59,90,65,1,120,120,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,90,9127.842023172838,0.3701923076923077,0.4166666666666667,0.14318183565761314,0.2467948717948718,17.02229932753364,36.304467264556244,32.958663383316356,34.6315653239363,F,Balanced
918,Spidops,Bug,NA,404,60,79,92,52,86,35,1,16.5,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12,NA,Bug,25,79,5336.965429904901,0.34134615384615385,0.36574074074074076,0.08371710478282197,0.22756410256410256,7.477704558721854,24.41376787117947,19.18135951795403,21.797563694566747,F,Balanced
920,Lokix,Bug,Dark,450,71,102,78,52,55,92,1,17.5,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,16,Bug/Dark,30.76923076923077,102,4650.36450184284,0.49615384615384617,0.4722222222222222,0.07294689414655435,0.33076923076923076,12.572795442469847,35.11560501247738,26.387623466089714,30.751614239283548,F,Balanced
923,Pawmot,Electric,Fighting,490,70,115,70,70,60,105,0.9,41,50.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,7,Electric/Fighting,46.15384615384615,115,4536.518488885502,0.6169871794871794,0.5324074074074074,0.07116107433545886,0.41132478632478625,15.574430642031121,41.84541418206096,34.32289471668042,38.08415444937069,D,Balanced
925,MausholdFamily of Three,Normal,NA,470,74,75,70,65,75,111,0.3,2.3,25.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,75,5361.809396090092,0.6727564102564102,0.3472222222222222,0.08410681405631518,0.44850427350427347,13.4951265131967,35.18053662830382,27.5970233838816,31.38878000609271,F,Balanced
925,MausholdFamily of Four,Normal,NA,470,74,75,70,65,75,111,0.3,2.8,31.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,75,5361.809396090092,0.6727564102564102,0.3472222222222222,0.08410681405631518,0.44850427350427347,13.4951265131967,35.18053662830382,27.5970233838816,31.38878000609271,F,Balanced
927,Dachsbun,Fairy,NA,477,57,80,115,50,80,95,0.5,14.9,59.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,NA,Fairy,50,80,5467.2479365765,0.5240384615384616,0.37037037037037035,0.08576075194629805,0.3493589743589744,16.583817234821396,36.59410824222568,35.86429750375477,36.22920287299023,D,Balanced
930,Arboliva,Grass,Normal,510,78,69,90,125,109,39,1.4,48.2,24.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,1,Normal/Grass,23.076923076923077,125,7725.544640994575,0.3451923076923077,0.5787037037037037,0.1211850139763855,0.23012820512820512,18.652046582683965,42.263344700730315,31.95578606341636,37.10956538207334,D,Offensive
931,SquawkabillyGreen Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,10,Normal/Flying,38.46153846153847,96,4182,0.49615384615384617,0.4444444444444444,0.0656,0.33076923076923076,9.474199370925783,31.139594242720655,25.25372757605399,28.196660909387322,F,Balanced
931,SquawkabillyBlue Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,10,Normal/Flying,38.46153846153847,96,4182,0.49615384615384617,0.4444444444444444,0.0656,0.33076923076923076,9.474199370925783,31.139594242720655,25.25372757605399,28.196660909387322,F,Balanced
931,SquawkabillyYellow Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,10,Normal/Flying,38.46153846153847,96,4182,0.49615384615384617,0.4444444444444444,0.0656,0.33076923076923076,9.474199370925783,31.139594242720655,25.25372757605399,28.196660909387322,F,Balanced
931,SquawkabillyWhite Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,10,Normal/Flying,38.46153846153847,96,4182,0.49615384615384617,0.4444444444444444,0.0656,0.33076923076923076,9.474199370925783,31.139594242720655,25.25372757605399,28.196660909387322,F,Balanced
934,Garganacl,Rock,NA,500,100,100,130,45,90,35,2.3,240,45.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,13,NA,Rock,16.666666666666664,100,10816.653826391968,0.34134615384615385,0.46296296296296297,0.1696730011983054,0.22756410256410256,20.74964863514141,41.118113992758595,32.59957844167852,36.858846217218556,D,Balanced
936,Armarouge,Fire,Psychic,525,85,60,100,125,80,75,1.5,85,37.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,11,Fire/Psychic,46.15384615384615,125,7602.631123499285,0.3798076923076923,0.5787037037037037,0.1192569587999888,0.2532051282051282,22.240555621784797,46.394131562618924,42.42109870136059,44.40761513198976,D,Balanced
937,Ceruledge,Fire,Ghost,525,75,125,80,60,100,85,1.6,62,24.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,14,Fire/Ghost,61.53846153846154,125,6708.203932499369,0.43108974358974356,0.5787037037037037,0.10522672835293129,0.28739316239316237,22.240555621784797,47.130463000449396,46.69975778601584,46.91511039323262,C,Balanced
939,Bellibolt,Electric,NA,495,109,64,91,103,83,45,1.2,113,78.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,NA,Electric,41.66666666666667,103,9472.971709025633,0.35096153846153844,0.47685185185185186,0.14859563465138248,0.23397435897435895,17.16913552422033,37.981649503068795,36.09654186696462,37.039095685016704,D,Balanced
941,Kilowattrel,Electric,Flying,490,70,70,60,105,60,125,1.4,38.6,19.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,10,Electric/Flying,61.53846153846154,105,4200,0.8028846153846154,0.4861111111111111,0.06588235294117648,0.5352564102564102,15.574430642031121,43.39921193916536,38.53381224082449,40.96651208999492,D,Balanced
943,Mabosstiff,Dark,NA,505,80,120,90,60,70,85,1.1,61,50.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,NA,Dark,33.33333333333333,120,6349.8031465550175,0.43108974358974356,0.5555555555555556,0.09960475524007871,0.28739316239316237,19.25035136485859,43.41208246040163,34.97419882395381,39.193140642177724,D,Balanced
945,Grafaiai,Poison,Normal,485,63,95,65,80,72,110,0.7,27.2,55.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,1,Normal/Poison,53.84615384615385,95,4309.863106874742,0.6634615384615384,0.4398148148148148,0.0676056957941136,0.4423076923076923,13.4951265131967,37.71058974779044,33.91039825499047,35.81049400139045,D,Balanced
947,Brambleghast,Grass,Ghost,480,55,115,70,80,70,90,1.2,6,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,14,Grass/Ghost,38.46153846153847,115,3850,0.4775641025641026,0.5324074074074074,0.0603921568627451,0.3183760683760684,12.832852032984281,36.808452837408616,29.01516978059615,32.91181130900238,F,Balanced
949,Toedscruel,Ground,Grass,515,80,70,65,80,120,100,1.9,58,16.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,5,Grass/Ground,15.384615384615385,80,7065.408693062277,0.5705128205128205,0.37037037037037035,0.11082994028332983,0.3803418803418803,19.25035136485859,40.15464724587481,28.747876769265346,34.45126200757008,F,Offensive
950,Klawf,Rock,NA,450,70,100,115,35,55,75,1.3,79,46.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,13,NA,Rock,16.666666666666664,100,5567.090802205403,0.3798076923076923,0.46296296296296297,0.08732691454439848,0.2532051282051282,14.86735246818535,35.35712592126371,24.740976195028693,30.0490510581462,F,Offensive
952,Scovillain,Grass,Fire,486,65,108,65,108,65,75,0.9,15,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,Fire/Grass,38.46153846153847,129.6,4225,0.3798076923076923,0.6,0.06627450980392156,0.2532051282051282,12.78061355133593,37.255183687082535,29.509663325091587,33.382423506087065,F,Balanced
954,Rabsca,Bug,Psychic,470,75,50,85,115,100,45,0.3,3.5,38.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,12,11,Psychic/Bug,15.384615384615385,115,6914.658342969666,0.35096153846153844,0.5324074074074074,0.1084652289093281,0.23397435897435895,15.574430642031121,37.81282885309393,25.987425195684057,31.900127024388993,F,Offensive
956,Espathra,Psychic,NA,481,95,60,60,101,60,105,1.9,90,24.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,11,NA,Psychic,16.666666666666664,101,5700,0.6169871794871794,0.4675925925925926,0.08941176470588236,0.41132478632478625,15.717320477131858,40.1533637149398,25.668758385628593,32.9110610502842,F,Offensive
959,Tinkaton,Fairy,Steel,506,85,75,77,70,105,94,0.7,112.8,230.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,18,17,Steel/Fairy,100,87,7642.913384305752,0.5147435897435897,0.4027777777777778,0.11988883740087454,0.3431623931623931,19.700022497975187,40.7385862916112,54.99402126226285,47.86630377693702,C,Defensive
961,Wugtrio,Water,NA,425,35,100,50,50,70,120,1.2,5.4,3.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,100,2070.6279240848658,0.7564102564102564,0.46296296296296297,0.03248043802486064,0.5042735042735043,9.803400525294869,35.98973614489702,25.860708815669305,30.925222480283164,F,Offensive
