dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_special,category,generation,is_dual_type,idx1,idx2,def_type,defensive_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,tier,role
905,Enamorus Incarnate Forme,Fairy,Flying,580,74,115,70,135,80,106,1.6,48,18.8,TRUE,TRUE,Legendary,Gen 8,TRUE,18,10,Flying/Fairy,32.25000000000001,135,5537.652932425433,0.6262820512820513,0.625,0.2391208766847377,0.41752136752136754,22.240555621784797,52.44579370240605,41.40445666221851,B,Offensive
905,Enamorus Therian Forme,Fairy,Flying,580,74,115,110,135,100,46,1.6,48,18.8,TRUE,TRUE,Legendary,Gen 8,TRUE,18,10,Flying/Fairy,32.25000000000001,135,7761.185476459122,0.3519230769230769,0.625,0.33513502884531826,0.2346153846153846,22.240555621784797,48.632135025625935,43.708796314072444,B,Balanced
908,Meowscarada,Grass,Dark,530,76,110,70,81,70,123,1.5,31.2,13.9,FALSE,FALSE,Regular,Gen 9,TRUE,5,16,Grass/Dark,27.7,110,5320,0.7842948717948718,0.5092592592592593,0.22972242563522813,0.5228632478632479,19.85000281243672,49.05483309274382,36.728896583237756,B,Offensive
911,Skeledirge,Fire,Ghost,530,104,75,100,110,75,66,1.6,326.5,127.5,FALSE,FALSE,Regular,Gen 9,TRUE,2,14,Fire/Ghost,42.45000000000001,110,9006.664199358162,0.37115384615384617,0.5092592592592593,0.3889159298418283,0.24743589743589745,20.74964863514141,44.2993835304317,45.87418650690085,A,Balanced
914,Quaquaval,Water,Fighting,530,85,120,80,85,75,85,1.8,61.9,19.1,FALSE,FALSE,Regular,Gen 9,TRUE,3,7,Water/Fighting,35.550000000000004,120,6584.071688552609,0.43108974358974356,0.5555555555555556,0.28430618775386046,0.28739316239316237,19.25035136485859,44.52029105548432,40.07203320428458,B,Balanced
916,Oinkologne(male),Normal,NA,489,110,100,75,59,80,65,1,120,120,FALSE,FALSE,Regular,Gen 9,FALSE,1,NA,Normal,24.3,100,8520.563361656317,0.3701923076923077,0.46296296296296297,0.36792565474029,0.2467948717948718,17.02229932753364,39.04181906794119,35.920292819078384,B,Balanced
916,Oinkologne(female),Normal,NA,489,115,90,70,59,90,65,1,120,120,FALSE,FALSE,Regular,Gen 9,FALSE,1,NA,Normal,24.3,90,9127.842023172838,0.3701923076923077,0.4166666666666667,0.39414849819143466,0.2467948717948718,17.02229932753364,37.81026723975917,36.271863284128074,B,Balanced
918,Spidops,Bug,NA,404,60,79,92,52,86,35,1,16.5,16.5,FALSE,FALSE,Regular,Gen 9,FALSE,12,NA,Bug,26.35,79,5336.965429904901,0.34134615384615385,0.36574074074074076,0.23045500828742704,0.22756410256410256,7.477704558721854,25.2941952922071,23.10806920206455,F,Balanced
920,Lokix,Bug,Dark,450,71,102,78,52,55,92,1,17.5,17.5,FALSE,FALSE,Regular,Gen 9,TRUE,12,16,Bug/Dark,29.450000000000003,102,4650.36450184284,0.49615384615384617,0.4722222222222222,0.2008069574156572,0.33076923076923076,12.572795442469847,35.882765392092,29.06049575377895,C,Offensive
923,Pawmot,Electric,Fighting,490,70,115,70,70,60,105,0.9,41,50.6,FALSE,FALSE,Regular,Gen 9,TRUE,4,7,Electric/Fighting,32.74999999999999,115,4536.518488885502,0.6169871794871794,0.5324074074074074,0.19589098330936788,0.41132478632478625,15.574430642031121,42.59379363590442,33.29525868590039,C,Offensive
925,Maushold Family of Three,Normal,NA,470,74,75,70,65,75,111,0.3,2.3,25.6,FALSE,FALSE,Regular,Gen 9,FALSE,1,NA,Normal,24.3,75,5361.809396090092,0.6727564102564102,0.3472222222222222,0.23152779328262663,0.44850427350427347,13.4951265131967,36.06506250366169,28.42512688531307,C,Offensive
925,Maushold Family of Four,Normal,NA,470,74,75,70,65,75,111,0.3,2.8,31.1,FALSE,FALSE,Regular,Gen 9,FALSE,1,NA,Normal,24.3,75,5361.809396090092,0.6727564102564102,0.3472222222222222,0.23152779328262663,0.44850427350427347,13.4951265131967,36.06506250366169,28.42512688531307,C,Offensive
927,Dachsbun,Fairy,NA,477,57,80,115,50,80,95,0.5,14.9,59.6,FALSE,FALSE,Regular,Gen 9,FALSE,18,NA,Fairy,32.05,80,5467.2479365765,0.5240384615384616,0.37037037037037035,0.23608072510141906,0.3493589743589744,16.583817234821396,37.49602808115641,34.08697685947767,C,Balanced
930,Arboliva,Grass,Normal,510,78,69,90,125,109,39,1.4,48.2,24.6,FALSE,FALSE,Regular,Gen 9,TRUE,5,1,Normal/Grass,27.5,125,7725.544640994575,0.3451923076923077,0.5787037037037037,0.33359602524107357,0.23012820512820512,18.652046582683965,43.53781076831844,38.38057341069195,B,Balanced
931,Squawkabilly Green Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,Regular,Gen 9,TRUE,1,10,Normal/Flying,30.65,96,4182,0.49615384615384617,0.4444444444444444,0.18058255338468496,0.33076923076923076,9.474199370925783,31.829489563028766,25.669847318824885,C,Offensive
931,Squawkabilly Blue Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,Regular,Gen 9,TRUE,1,10,Normal/Flying,30.65,96,4182,0.49615384615384617,0.4444444444444444,0.18058255338468496,0.33076923076923076,9.474199370925783,31.829489563028766,25.669847318824885,C,Offensive
931,Squawkabilly Yellow Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,Regular,Gen 9,TRUE,1,10,Normal/Flying,30.65,96,4182,0.49615384615384617,0.4444444444444444,0.18058255338468496,0.33076923076923076,9.474199370925783,31.829489563028766,25.669847318824885,C,Offensive
931,Squawkabilly White Plumage,Normal,Flying,417,82,96,51,45,51,92,0.6,2.4,6.7,FALSE,FALSE,Regular,Gen 9,TRUE,1,10,Normal/Flying,30.65,96,4182,0.49615384615384617,0.4444444444444444,0.18058255338468496,0.33076923076923076,9.474199370925783,31.829489563028766,25.669847318824885,C,Offensive
934,Garganacl,Rock,NA,500,100,100,130,45,90,35,2.3,240,45.4,FALSE,FALSE,Regular,Gen 9,FALSE,13,NA,Rock,25.650000000000006,100,10816.653826391968,0.34134615384615385,0.46296296296296297,0.46707292373220577,0.22756410256410256,20.74964863514141,42.902513527962,42.43217658249213,B,Balanced
936,Armarouge,Fire,Psychic,525,85,60,100,125,80,75,1.5,85,37.8,FALSE,FALSE,Regular,Gen 9,TRUE,2,11,Fire/Psychic,35.550000000000004,125,7602.631123499285,0.3798076923076923,0.5787037037037037,0.3282885080639352,0.2532051282051282,22.240555621784797,47.648320858202595,44.25670203754147,B,Balanced
937,Ceruledge,Fire,Ghost,525,75,125,80,60,100,85,1.6,62,24.2,FALSE,FALSE,Regular,Gen 9,TRUE,2,14,Fire/Ghost,42.45000000000001,125,6708.203932499369,0.43108974358974356,0.5787037037037037,0.2896663306446487,0.28739316239316237,22.240555621784797,48.2371006141997,45.39976977947859,A,Balanced
939,Bellibolt,Electric,NA,495,109,64,91,103,83,45,1.2,113,78.5,FALSE,FALSE,Regular,Gen 9,FALSE,4,NA,Electric,30.400000000000006,103,9472.971709025633,0.35096153846153844,0.47685185185185186,0.40905151108482346,0.23397435897435895,17.16913552422033,39.54438476166944,38.967482901367205,B,Balanced
941,Kilowattrel,Electric,Flying,490,70,70,60,105,60,125,1.4,38.6,19.7,FALSE,FALSE,Regular,Gen 9,TRUE,4,10,Electric/Flying,38.449999999999996,105,4200,0.8028846153846154,0.4861111111111111,0.1813598097120222,0.5352564102564102,15.574430642031121,44.09207667979044,34.37873274178632,C,Offensive
943,Mabosstiff,Dark,NA,505,80,120,90,60,70,85,1.1,61,50.4,FALSE,FALSE,Regular,Gen 9,FALSE,16,NA,Dark,26.850000000000005,120,6349.8031465550175,0.43108974358974356,0.5555555555555556,0.2741902596114328,0.28739316239316237,19.25035136485859,44.45959548662975,37.219250928866316,B,Offensive
945,Grafaiai,Poison,Normal,485,63,95,65,80,72,110,0.7,27.2,55.5,FALSE,FALSE,Regular,Gen 9,TRUE,8,1,Normal/Poison,35.349999999999994,95,4309.863106874742,0.6634615384615384,0.4398148148148148,0.18610379832087331,0.4423076923076923,13.4951265131967,38.421578362950996,31.20550656178655,C,Offensive
947,Brambleghast,Grass,Ghost,480,55,115,70,80,70,90,1.2,6,4.2,FALSE,FALSE,Regular,Gen 9,TRUE,5,14,Grass/Ghost,33.25,115,3850,0.4775641025641026,0.5324074074074074,0.16624649223602034,0.3183760683760684,12.832852032984281,37.44357884964827,29.992212291093214,C,Offensive
949,Toedscruel,Ground,Grass,515,80,70,65,80,120,100,1.9,58,16.1,FALSE,FALSE,Regular,Gen 9,TRUE,9,5,Grass/Ground,20.65,80,7065.408693062277,0.5705128205128205,0.37037037037037035,0.30509075621701,0.3803418803418803,19.25035136485859,41.32021214147689,34.98975173628905,C,Offensive
950,Klawf,Rock,NA,450,70,100,115,35,55,75,1.3,79,46.7,FALSE,FALSE,Regular,Gen 9,FALSE,13,NA,Rock,25.650000000000006,100,5567.090802205403,0.3798076923076923,0.46296296296296297,0.24039203060417164,0.2532051282051282,14.86735246818535,36.275516617622344,31.10953898046325,C,Offensive
952,Scovillain,Grass,Fire,486,65,108,65,108,65,75,0.9,15,18.5,FALSE,FALSE,Regular,Gen 9,TRUE,5,2,Fire/Grass,29.15,129.6,4225,0.3798076923076923,0.6,0.18243933238887947,0.2532051282051282,12.78061355133593,37.952172622592286,29.50415752866904,C,Offensive
954,Rabsca,Bug,Psychic,470,75,50,85,115,100,45,0.3,3.5,38.9,FALSE,FALSE,Regular,Gen 9,TRUE,12,11,Psychic/Bug,23.200000000000003,115,6914.658342969666,0.35096153846153844,0.5324074074074074,0.2985812193582441,0.23397435897435895,15.574430642031121,38.95352479578743,32.894824351073424,C,Offensive
956,Espathra,Psychic,NA,481,95,60,60,101,60,105,1.9,90,24.9,FALSE,FALSE,Regular,Gen 9,FALSE,11,NA,Psychic,23.050000000000008,101,5700,0.6169871794871794,0.4675925925925926,0.2461311703234587,0.41132478632478625,15.717320477131858,41.09368014864526,31.345024120450425,C,Offensive
959,Tinkaton,Fairy,Steel,506,85,75,77,70,105,94,0.7,112.8,230.2,FALSE,FALSE,Regular,Gen 9,TRUE,18,17,Steel/Fairy,54.75,87,7642.913384305752,0.5147435897435897,0.4027777777777778,0.3300279326245616,0.3431623931623931,19.700022497975187,41.99942086295333,46.46235954763134,A,Balanced
961,Wugtrio,Water,NA,425,35,100,50,50,70,120,1.2,5.4,3.8,FALSE,FALSE,Regular,Gen 9,FALSE,3,NA,Water,31.550000000000004,100,2070.6279240848658,0.7564102564102564,0.46296296296296297,0.08941159197534067,0.5042735042735043,9.803400525294869,36.33132306859991,24.192056510480825,C,Offensive
962,Bombirdier,Flying,Dark,485,70,103,85,60,85,82,1.5,42.9,19.1,FALSE,FALSE,Regular,Gen 9,TRUE,10,16,Flying/Dark,31.85,103,5950,0.4032051282051282,0.47685185185185186,0.25692639709203147,0.2688034188034188,16.29333600183721,38.59173199122701,34.87568064315708,C,Balanced
964,Palafin Hero Form,Water,NA,650,100,160,97,106,87,100,1.8,97.4,30.1,FALSE,FALSE,Regular,Gen 9,FALSE,3,NA,Water,31.550000000000004,160,9186.402995732335,0.5705128205128205,0.7407407407407407,0.3966772141057064,0.3803418803418803,32.15063774536883,65.88112838043043,55.58033532835023,S,Offensive
964,Palafin Zero Form,Water,NA,457,100,70,72,53,62,100,1.3,60.2,35.6,FALSE,FALSE,Regular,Gen 9,FALSE,3,NA,Water,31.550000000000004,70,6681.317235396027,0.5705128205128205,0.32407407407407407,0.2885053386754947,0.3803418803418803,13.361322929927189,33.94278231240751,31.694895502583513,C,Balanced
966,Revavroom,Steel,Poison,500,80,119,90,54,67,90,1.8,120,37,FALSE,FALSE,Regular,Gen 9,TRUE,17,8,Poison/Steel,45.900000000000006,119,6212.245970661496,0.4775641025641026,0.5509259259259259,0.26825041598177274,0.3183760683760684,19.400179935223598,45.17848584991765,42.9137454743417,B,Balanced
967,Cyclizar,Dragon,Normal,501,70,95,65,85,65,121,1.6,63,24.6,FALSE,FALSE,Regular,Gen 9,TRUE,15,1,Normal/Dragon,31.35000000000001,95,4550,0.7657051282051281,0.4398148148148148,0.19647312718802404,0.5104700854700854,15.007741021262827,41.63230628011747,31.766984962664296,C,Offensive
968,Orthworm,Steel,NA,480,70,85,145,60,55,65,2.5,310,49.6,FALSE,FALSE,Regular,Gen 9,FALSE,17,NA,Steel,52.85,85,6251.199884822114,0.3701923076923077,0.39351851851851855,0.2699324813293223,0.2467948717948718,15.574430642031121,34.92265800863954,40.268921305045964,B,Balanced
970,Glimmora,Rock,Poison,525,83,55,90,130,81,86,1.5,45,20,FALSE,FALSE,Regular,Gen 9,TRUE,13,8,Poison/Rock,29.349999999999998,130,7086.664236437338,0.44038461538461543,0.6018518518518519,0.3060085898603021,0.2935897435897436,22.977700672466362,49.91546161333758,42.73801794022472,B,Offensive
972,Houndstone,Ghost,NA,488,72,101,100,50,97,68,2,15,3.8,FALSE,FALSE,Regular,Gen 9,FALSE,14,NA,Ghost,32.550000000000004,101,7091.177617293195,0.3730769230769231,0.4675925925925926,0.3062034817396297,0.24871794871794872,18.2048443050568,40.03907374250312,38.12428342236347,B,Balanced
973,Flamigo,Flying,Fighting,500,82,115,74,75,64,90,1.6,37,14.5,FALSE,FALSE,Regular,Gen 9,TRUE,10,7,Fighting/Flying,28.950000000000003,115,5643.125375179963,0.4775641025641026,0.5324074074074074,0.24367527243421952,0.3183760683760684,16.29333600183721,41.36863549969039,34.02098698470292,C,Offensive
975,Cetitan,Ice,NA,521,170,113,65,45,55,73,4.5,700,34.6,FALSE,FALSE,Regular,Gen 9,FALSE,6,NA,Ice,17.850000000000005,113,10164.52163163619,0.3778846153846154,0.5231481481481481,0.438913264030303,0.2519230769230769,23.851307971871513,48.22538584665162,42.87911519748768,B,Balanced
976,Veluza,Water,Psychic,478,90,102,73,78,65,70,2.5,90,14.4,FALSE,FALSE,Regular,Gen 9,TRUE,3,11,Water/Psychic,32.25000000000001,102,6199.556435746029,0.375,0.4722222222222222,0.267702470353772,0.25,12.832852032984281,34.60573352177357,31.766044654808145,C,Balanced
977,Dondozo,Water,NA,530,150,100,115,65,65,35,12,220,1.5,FALSE,FALSE,Regular,Gen 9,FALSE,3,NA,Water,31.550000000000004,100,12968.712349342937,0.34134615384615385,0.46296296296296297,0.5600007628301875,0.22756410256410256,22.240555621784797,44.95098754919327,47.92335170748707,A,Balanced
978,Tatsugiri Curly Form,Dragon,Water,475,68,50,60,120,95,82,0.3,8,88.9,FALSE,FALSE,Regular,Gen 9,TRUE,15,3,Water/Dragon,27.250000000000004,120,5133.88741598411,0.4032051282051282,0.5555555555555556,0.2216859154394818,0.2688034188034188,16.29333600183721,40.74140021242282,33.122131305718106,C,Offensive
978,Tatsugiri Droopy Form,Dragon,Water,475,68,50,60,120,95,82,0.3,8,88.9,FALSE,FALSE,Regular,Gen 9,TRUE,15,3,Water/Dragon,27.250000000000004,120,5133.88741598411,0.4032051282051282,0.5555555555555556,0.2216859154394818,0.2688034188034188,16.29333600183721,40.74140021242282,33.122131305718106,C,Offensive
978,Tatsugiri Stretchy Form,Dragon,Water,475,68,50,60,120,95,82,0.3,8,88.9,FALSE,FALSE,Regular,Gen 9,TRUE,15,3,Water/Dragon,27.250000000000004,120,5133.88741598411,0.4032051282051282,0.5555555555555556,0.2216859154394818,0.2688034188034188,16.29333600183721,40.74140021242282,33.122131305718106,C,Offensive
979,Annihilape,Fighting,Ghost,535,110,115,80,50,90,90,1.2,56,38.9,FALSE,FALSE,Regular,Gen 9,TRUE,7,14,Fighting/Ghost,31.35,115,9333.809511662428,0.4775641025641026,0.5324074074074074,0.40304236117222875,0.3183760683760684,25.13264753181465,51.164149562095886,47.405108644392584,A,Balanced
980,Clodsire,Poison,Ground,430,130,75,60,45,100,20,1.8,223,68.8,FALSE,FALSE,Regular,Gen 9,TRUE,8,9,Poison/Ground,34.150000000000006,75,10069.756700139284,0.3269230769230769,0.3472222222222222,0.4348212283294336,0.21794871794871795,10.955400749568835,29.211764016981334,33.71944356280858,C,Balanced
981,Farigiraf,Normal,Psychic,520,120,90,70,110,70,60,3.2,160,15.6,FALSE,FALSE,Regular,Gen 9,TRUE,1,11,Normal/Psychic,25.650000000000002,110,8400,0.36538461538461536,0.5092592592592593,0.3627196194240444,0.24358974358974358,17.02229932753364,40.32254866800953,36.47812574926627,B,Balanced
982,Dudunsparce Three-Segment Form,Normal,NA,520,125,100,80,85,75,55,4.5,47.4,2.3,FALSE,FALSE,Regular,Gen 9,FALSE,1,NA,Normal,24.3,100,9682.458365518542,0.3605769230769231,0.46296296296296297,0.4180973349321477,0.2403846153846154,17.759444378215203,39.92614804592775,37.86155819436453,B,Balanced
982,Dudunsparce Two-Segment Form,Normal,NA,520,125,100,80,85,75,55,3.6,39.2,3,FALSE,FALSE,Regular,Gen 9,FALSE,1,NA,Normal,24.3,100,9682.458365518542,0.3605769230769231,0.46296296296296297,0.4180973349321477,0.2403846153846154,17.759444378215203,39.92614804592775,37.86155819436453,B,Balanced
983,Kingambit,Dark,Steel,550,100,135,120,60,85,50,2,120,30,FALSE,FALSE,Regular,Gen 9,TRUE,16,17,Dark/Steel,49.050000000000004,135,10099.504938362079,0.3557692307692308,0.625,0.436105784239756,0.2371794871794872,25.826252249031818,52.88519464677805,54.75779107078596,A,Balanced
984,Great Tusk,Ground,Fighting,570,115,131,131,53,53,87,2.2,320,66.1,FALSE,TRUE,Paradox,Gen 9,TRUE,9,7,Fighting/Ground,27,131,9582.33661483461,0.4496794871794872,0.6064814814814815,0.4137739869197495,0.2997863247863248,29.28162007366527,57.153580234500005,50.95108464862815,A,Balanced
985,Scream Tail,Fairy,Psychic,570,115,65,99,65,115,111,1.2,8,5.6,FALSE,TRUE,Paradox,Gen 9,TRUE,18,11,Psychic/Fairy,26.350000000000005,78,12270.55927820733,0.6727564102564102,0.3611111111111111,0.52985387994185,0.44850427350427347,29.39890397866075,54.17546315574775,52.18706376393182,A,Balanced
986,Brute Bonnet,Grass,Dark,570,111,127,99,79,99,55,1.2,21,14.6,FALSE,TRUE,Paradox,Gen 9,TRUE,5,16,Grass/Dark,27.7,127,10989,0.3605769230769231,0.5879629629629629,0.4745149878393838,0.2403846153846154,25.96322096978293,52.21843055493889,49.18935845570592,A,Balanced
987,Flutter Mane,Ghost,Fairy,570,55,55,55,135,135,135,1.4,4,2,FALSE,TRUE,Paradox,Gen 9,TRUE,14,18,Ghost/Fairy,32.550000000000004,135,4739.264183393873,0.8958333333333333,0.625,0.20464572630364647,0.5972222222222222,29.044599250431165,63.35580694158638,47.47109668171868,A,Offensive
988,Slither Wing,Bug,Fighting,570,85,135,79,85,105,81,3.2,92,9,FALSE,TRUE,Paradox,Gen 9,TRUE,12,7,Fighting/Bug,26.55,135,7741.535700363333,0.3939102564102564,0.625,0.33428653368969535,0.2626068376068376,25.13264753181465,52.19093083651693,44.87052434036734,B,Offensive
989,Sandy Shocks,Electric,Ground,570,85,81,97,121,85,101,2.3,60,11.3,FALSE,TRUE,Paradox,Gen 9,TRUE,4,9,Electric/Ground,31.35000000000001,121,7718.168500363282,0.5798076923076924,0.5601851851851852,0.3332775167979068,0.38653846153846155,25.688683718297504,53.77082745156358,46.45345523255838,A,Offensive
990,Iron Treads,Ground,Steel,570,90,112,120,72,70,106,0.9,240,296.3,FALSE,TRUE,Paradox,Gen 9,TRUE,9,17,Ground/Steel,47.64999999999999,112,8248.636250920512,0.6262820512820513,0.5185185185185185,0.3561835954406267,0.41752136752136754,26.904280682710418,54.61745063142256,52.85879808439657,A,Balanced
991,Iron Bundle,Ice,Water,570,56,80,114,124,60,136,0.6,11,30.6,FALSE,TRUE,Paradox,Gen 9,TRUE,6,3,Water/Ice,20.650000000000006,124,4631.4403807023145,0.905128205128205,0.5740740740740741,0.19998979669922556,0.6034188034188034,25.826252249031818,58.73046453350067,40.26545181425768,A,Offensive
992,Iron Hands,Fighting,Electric,570,154,140,108,50,68,50,1.8,380.7,117.5,FALSE,TRUE,Paradox,Gen 9,TRUE,7,4,Electric/Fighting,32.74999999999999,140,13197.359735947186,0.3557692307692308,0.6481481481481481,0.569873964383925,0.2371794871794872,29.63099596728616,58.186991890341844,57.02186000138925,S,Balanced
993,Iron Jugulis,Dark,Flying,570,94,80,86,122,80,108,1.3,111,65.7,FALSE,TRUE,Paradox,Gen 9,TRUE,16,10,Flying/Dark,31.85,122,7796.901948851223,0.6448717948717949,0.5648148148148148,0.33667729852070305,0.42991452991452994,25.826252249031818,55.10870920254919,46.85039630241758,A,Offensive
994,Iron Moth,Fire,Poison,570,80,70,60,140,110,110,1.2,36,25,FALSE,TRUE,Paradox,Gen 9,TRUE,2,8,Fire/Poison,34.949999999999996,140,6499.230723708769,0.6634615384615384,0.6481481481481481,0.2806426779348454,0.4423076923076923,27.167147967015715,58.91083309445385,48.27646112634089,A,Offensive
995,Iron Thorns,Rock,Electric,570,100,134,110,70,84,72,1.6,303,118.4,FALSE,TRUE,Paradox,Gen 9,TRUE,13,4,Electric/Rock,26.050000000000008,134,9612.491872558332,0.3769230769230769,0.6203703703703703,0.4150761183013188,0.2512820512820513,27.167147967015715,54.299485018703976,48.66619702846959,A,Balanced
998,Baxcalibur,Dragon,Ice,600,115,145,92,75,86,87,2.1,210,47.6,FALSE,FALSE,Regular,Gen 9,TRUE,15,6,Ice/Dragon,22.35,145,10229.18374065106,0.4496794871794872,0.6712962962962963,0.44170543255090183,0.2997863247863248,30.19659947470513,60.18059275377122,51.53030763370455,A,Offensive
1000,Gholdengo,Steel,Ghost,550,87,60,95,133,91,84,1.2,30,20.8,FALSE,FALSE,Regular,Gen 9,TRUE,17,14,Ghost/Steel,54.550000000000004,133,8089.128815886171,0.4217948717948718,0.6157407407407407,0.3492959197107503,0.2811965811965812,25.826252249031818,53.142967938236495,54.268798766534275,A,Balanced
1001,Wo-Chien,Dark,Grass,570,85,85,100,95,135,70,1.5,74.2,33,TRUE,TRUE,Legendary,Gen 9,TRUE,16,5,Grass/Dark,27.7,95,9876.107532828913,0.375,0.4398148148148148,0.42645928163079067,0.25,25.13264753181465,46.885847666043844,46.316559179842514,A,Balanced
1002,Chien-Pao,Dark,Ice,570,80,120,80,90,65,135,1.9,152.2,42.2,TRUE,TRUE,Legendary,Gen 9,TRUE,16,6,Ice/Dark,19.95,120,5768.882040742383,0.8958333333333333,0.5555555555555556,0.24910555932384304,0.5972222222222222,24.42556935796888,56.920202713911934,39.722436115074444,A,Offensive
1003,Ting-Lu,Dark,Ground,570,155,110,125,55,80,45,2.7,699.7,96,TRUE,TRUE,Legendary,Gen 9,TRUE,16,9,Ground/Dark,31.3,110,15500,0.35096153846153844,0.5092592592592593,0.6693040596515105,0.23397435897435895,29.044599250431165,53.95358600150262,57.55345223762298,S,Balanced
1004,Chi-Yu,Dark,Fire,570,55,80,80,135,120,100,0.4,4.9,30.6,TRUE,TRUE,Legendary,Gen 9,TRUE,16,2,Fire/Dark,37.95,135,5388.877434122992,0.5705128205128205,0.625,0.23269661571760863,0.3803418803418803,25.826252249031818,55.10063707154259,46.54597102625442,A,Offensive
